,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
AG,0.1702127659574468,-0.10679611650485436,0.15789473684210525,-0.0392156862745098,-0.2826086956521739,0.0,-0.08571428571428572,-0.1111111111111111,0.04854368932038835,0.0,-0.14583333333333334,0.38596491228070173,0.05970149253731343,-0.11811023622047244,0.13114754098360656,-0.11926605504587157,0.10679611650485436,-0.14,-0.061224489795918366,0.08333333333333333,-0.10526315789473684,-0.15789473684210525,0.16981132075471697,0.0743801652892562,0.17557251908396945,0.15714285714285714,-0.0379746835443038,0.04054054054054054,0.26666666666666666,0.28,0.0898876404494382,0.0963855421686747,0.05660377358490566
FMD,0.25806451612903225,-1.0,0.23076923076923078,-0.3469387755102041,-0.4375,-0.1891891891891892,-0.1724137931034483,-0.07142857142857142,-0.3333333333333333,-0.2857142857142857,0.3,0.08333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRME,0.14285714285714285,0.32142857142857145,0.0,0.1568627450980392,0.12149532710280374,-0.009345794392523364,-0.05982905982905983,0.10743801652892562,-0.06153846153846154,0.04918032786885246,0.3543307086614173,0.0,0.16030534351145037,0.08,0.025,0.10303030303030303,0.04819277108433735,-0.1686746987951807,0.04878048780487805,-0.018633540372670808,0.036585365853658534,0.061452513966480445,-0.05027932960893855,-0.12941176470588237,0.04242424242424243,0.15337423312883436,-0.14124293785310735,0.10059171597633136,-0.04819277108433735,0.005780346820809248,0.011904761904761904,0.04878048780487805,0.06172839506172839
FMBI,-0.03937007874015748,0.1506849315068493,-0.12751677852348994,-0.14285714285714285,0.16176470588235295,-0.04895104895104895,0.07142857142857142,0.16417910447761194,0.1678832116788321,0.17647058823529413,0.152317880794702,0.1125,-0.039473684210526314,0.024096385542168676,0.14583333333333334,0.10382513661202186,0.21142857142857144,0.022727272727272728,0.022222222222222223,0.10465116279069768,0.12643678160919541,0.21153846153846154,0.1,0.22448979591836735,0.03664921465968586,0.05263157894736842,0.015544041450777202,0.04046242774566474,0.07058823529411765,0.15730337078651685,-0.0374331550802139,0.043478260869565216,0.0273224043715847
FNBC,0.3055555555555556,0.20930232558139536,0.21348314606741572,0.22,0.11764705882352941,-0.10638297872340426,-0.06382978723404255,0.3559322033898305,0.056,0.13274336283185842,0.1450381679389313,0.26956521739130435,-0.1044776119402985,0.09734513274336283,-0.14018691588785046,-0.9139784946236559,-1.0,0.3333333333333333,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
FNFG,0.15129151291512916,0.0695970695970696,-0.054945054945054944,-0.056,-0.07692307692307693,-0.05138339920948617,-0.017241379310344827,0.1232876712328767,0.025,-0.09652509652509653,-0.06451612903225806,0.17488789237668162,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FF,0.18518518518518517,0.15702479338842976,-0.056910569105691054,-0.0625,-0.03333333333333333,0.08256880733944955,0.1509433962264151,0.11926605504587157,0.07547169811320754,0.2545454545454545,0.23076923076923078,0.10091743119266056,0.08943089430894309,0.08771929824561403,0.256198347107438,0.0,0.1743119266055046,-0.009174311926605505,0.018518518518518517,0.2222222222222222,0.23893805309734514,0.24031007751937986,0.15625,-0.007751937984496124,-0.14035087719298245,-0.1346153846153846,-0.019230769230769232,0.2033898305084746,0.0,-0.13114754098360656,-0.037037037037037035,-0.16176470588235295,-0.13559322033898305
FPO,-0.104,-0.007874015748031496,-0.23809523809523808,-0.08333333333333333,-0.01694915254237288,-0.0782608695652174,0.11475409836065574,-0.04838709677419355,-0.08943089430894309,0.0,0.2125984251968504,-0.04,0.1450381679389313,-0.03875968992248062,-0.061946902654867256,0.234375,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FPFC,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRC,0.1282051282051282,-0.07279693486590039,0.1972318339100346,0.13513513513513514,0.07641196013289037,0.038869257950530034,0.046357615894039736,0.13333333333333333,0.17404129793510326,0.14204545454545456,0.013054830287206266,0.046875,0.04239401496259352,-0.02650602409638554,-0.03773584905660377,-0.10091743119266056,0.018957345971563982,0.055793991416309016,-0.05399568034557235,0.0049261083743842365,0.0364963503649635,-0.05128205128205128,0.145748987854251,0.05283757338551859,-0.012711864406779662,0.02564102564102564,-0.016822429906542057,0.07550644567219153,0.032015065913371,0.07832422586520947,0.07246376811594203,0.008347245409015025,0.09364548494983277
FSFG,0.3333333333333333,0.2,0.14285714285714285,0.6,0.0,0.0,1.0,-0.5,0.25,0.0,0.6666666666666666,0.16666666666666666,0.25,0.09090909090909091,0.5714285714285714,0.25,0.0,0.06666666666666667,0.3,0.5897435897435898,0.5,0.16129032258064516,0.4,-0.17073170731707318,-0.16129032258064516,-0.15151515151515152,-0.2,0.3157894736842105,-0.2,0.3939393939393939,0.23529411764705882,-0.21739130434782608,0.6666666666666666
FSGI,0.3076923076923077,0.2916666666666667,0.3170731707317073,0.07462686567164178,0.16981132075471697,0.047619047619047616,-0.24324324324324326,0.2777777777777778,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSLR,0.13268608414239483,0.1130952380952381,-0.02247191011235955,-0.047058823529411764,0.029411764705882353,-0.0028011204481792717,0.041176470588235294,0.03571428571428571,0.19298245614035087,0.08179419525065963,-0.009478672985781991,0.057692307692307696,-0.13471502590673576,-0.12074303405572756,-0.009523809523809525,0.17757009345794392,0.09202453987730061,0.10743801652892562,-0.06629834254143646,0.008356545961002786,-0.08814589665653495,-0.07514450867052024,0.11314984709480122,0.02535211267605634,0.13609467455621302,0.09859154929577464,0.030136986301369864,0.017543859649122806,0.3160621761658031,0.17647058823529413,-0.004048582995951417,0.10675381263616558,0.15764705882352942
FSBK,0.25,0.17647058823529413,0.4117647058823529,0.0,0.25,0.2857142857142857,0.3333333333333333,0.375,0.5714285714285714,0.6666666666666666,-0.15789473684210525,-0.04,0.17647058823529413,0.2631578947368421,0.4,0.5263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE,0.1794871794871795,0.10588235294117647,-0.10344827586206896,-0.3783783783783784,-0.16883116883116883,-0.04225352112676056,0.013333333333333334,0.0,0.5918367346938775,0.2,0.012048192771084338,-0.03296703296703297,0.14583333333333334,0.12,-0.19230769230769232,0.14893617021276595,-0.023255813953488372,-0.1368421052631579,0.019230769230769232,-0.13636363636363635,-0.07142857142857142,-0.06521739130434782,0.09259259259259259,-0.08256880733944955,0.10891089108910891,0.1891891891891892,-0.09259259259259259,0.17757009345794392,-0.20388349514563106,-0.03225806451612903,-0.018867924528301886,0.05555555555555555,-0.04424778761061947
FDL,0.10714285714285714,0.22033898305084745,0.0,0.30434782608695654,0.3333333333333333,0.3,0.36363636363636365,-0.13636363636363635,-0.27058823529411763,0.225,0.4807692307692308,0.2523364485981308,0.19626168224299065,0.13513513513513514,0.007874015748031496,0.152,-0.2396694214876033,-0.03278688524590164,-0.14482758620689656,-0.19696969696969696,-0.0967741935483871,0.037037037037037035,0.16,0.09090909090909091,0.12751677852348994,0.3333333333333333,-0.30158730158730157,-0.29411764705882354,-0.1836734693877551,-0.17647058823529413,0.15606936416184972,0.08771929824561403,0.14634146341463414
FPX,0.38461538461538464,0.8,0.6491228070175439,0.0,0.12903225806451613,0.07246376811594203,0.2698412698412698,0.7183098591549296,0.35,0.025,-0.31645569620253167,-0.19480519480519481,-0.2602739726027397,0.21212121212121213,0.5362318840579711,0.4074074074074074,0.2345679012345679,0.35802469135802467,0.5463917525773195,0.3548387096774194,0.16981132075471697,-0.03389830508474576,-0.10569105691056911,0.14049586776859505,0.171875,0.125,-0.14492753623188406,-0.2542372881355932,-0.05084745762711865,0.18248175182481752,0.3372093023255814,0.08536585365853659,-0.0718954248366013
FDM,0.21428571428571427,0.04,0.44,-0.23076923076923078,0.0,-0.05263157894736842,-0.047619047619047616,0.09090909090909091,0.4444444444444444,-0.28,-0.2857142857142857,-0.3333333333333333,0.07692307692307693,0.3125,-0.09090909090909091,-0.06666666666666667,-0.10344827586206896,0.52,0.42857142857142855,0.13333333333333333,0.5151515151515151,0.17073170731707318,0.3333333333333333,0.06666666666666667,-0.19047619047619047,-0.14893617021276595,0.06976744186046512,0.06666666666666667,-0.022222222222222223,0.0,0.20833333333333334,0.15384615384615385,-0.08
FPF,0.52,0.7837837837837838,0.13513513513513514,0.21739130434782608,0.2,0.09803921568627451,0.14285714285714285,0.07692307692307693,-0.08771929824561403,0.23076923076923078,0.0,0.0,0.3090909090909091,0.45454545454545453,0.058823529411764705,0.18032786885245902,0.3220338983050847,0.3235294117647059,0.05128205128205128,0.2777777777777778,0.1111111111111111,-0.020833333333333332,0.07317073170731707,0.04,0.09090909090909091,0.13513513513513514,0.1506849315068493,0.125,0.0,-0.047619047619047616,0.13978494623655913,0.13978494623655913,0.12195121951219512
FFA,0.5,0.05,0.23529411764705882,0.02564102564102564,0.2857142857142857,0.26666666666666666,0.0,-0.13333333333333333,0.3333333333333333,0.34782608695652173,0.0,-0.23809523809523808,-0.05263157894736842,0.24324324324324326,0.2631578947368421,0.1111111111111111,-0.06382978723404255,-0.2,0.02564102564102564,-0.047619047619047616,0.25,-0.37777777777777777,-0.17073170731707318,0.2222222222222222,0.3142857142857143,-0.13513513513513514,0.10526315789473684,0.0,0.3023255813953488,-0.19148936170212766,0.07317073170731707,0.18181818181818182,0.22727272727272727
FAM,0.0625,-0.05263157894736842,-0.02702702702702703,-0.125,-0.03225806451612903,0.2571428571428571,-0.13513513513513514,0.0,-0.09523809523809523,-0.05,-0.30434782608695654,0.02857142857142857,-0.37142857142857144,0.1,-0.2972972972972973,-0.4857142857142857,-0.2857142857142857,-0.07692307692307693,0.0,0.03225806451612903,0.16666666666666666,0.02564102564102564,-0.08571428571428572,0.09523809523809523,-0.024390243902439025,-0.23076923076923078,-0.16279069767441862,-0.045454545454545456,0.08571428571428572,0.0,0.0,0.17073170731707318,-0.05555555555555555
FEO,-0.043478260869565216,-0.2,-0.28,0.25,-0.043478260869565216,-0.15789473684210525,0.1,0.125,0.09090909090909091,-0.15384615384615385,0.30434782608695654,-0.2,0.0,0.23076923076923078,0.30434782608695654,0.12,0.1,0.2,-0.13043478260869565,0.047619047619047616,-0.2,-0.09090909090909091,0.1,-0.3684210526315789,-0.14285714285714285,0.0,-0.08333333333333333,0.1,-0.23809523809523808,-0.047619047619047616,-0.18181818181818182,-0.28,-0.1111111111111111
FAV,-0.16666666666666666,-0.1,0.09090909090909091,-0.2,0.058823529411764705,0.1,0.18181818181818182,0.2727272727272727,0.4166666666666667,0.26666666666666666,0.07692307692307693,-0.2727272727272727,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDOW,0.16666666666666666,0.42857142857142855,-0.06666666666666667,0.125,-0.047619047619047616,0.7241379310344828,0.06666666666666667,0.8181818181818182,-0.2777777777777778,-0.058823529411764705,-0.3333333333333333,-0.1875,-0.2857142857142857,0.03225806451612903,0.42857142857142855,0.10526315789473684,0.40540540540540543,0.3684210526315789,0.375,0.045454545454545456,-0.16279069767441862,-0.34782608695652173,-0.2972972972972973,0.25,0.10204081632653061,-0.3333333333333333,0.024390243902439025,0.047619047619047616,-0.10638297872340426,0.41379310344827586,0.23333333333333334,-0.12121212121212122,-0.2
FIW,0.1724137931034483,0.6428571428571429,0.2413793103448276,0.3333333333333333,-0.07317073170731707,0.2,-0.022222222222222223,0.045454545454545456,-0.3333333333333333,-0.125,0.0,0.35135135135135137,0.1282051282051282,0.55,0.3157894736842105,0.0,0.4883720930232558,0.5111111111111111,0.24528301886792453,0.26666666666666666,0.4,0.11428571428571428,0.2112676056338028,0.3968253968253968,0.2777777777777778,0.4864864864864865,0.1368421052631579,-0.15294117647058825,0.16049382716049382,0.34,0.39622641509433965,0.7054263565891473,0.46308724832214765
FAB,0.36363636363636365,0.09090909090909091,0.391304347826087,0.5625,0.3548387096774194,0.3142857142857143,0.14285714285714285,0.07692307692307693,-0.2,-0.02857142857142857,-0.2727272727272727,-0.15151515151515152,0.2222222222222222,-0.12195121951219512,0.08108108108108109,0.024390243902439025,-0.38095238095238093,-0.15151515151515152,-0.21212121212121213,-0.4857142857142857,-0.0625,-0.15151515151515152,-0.034482758620689655,-0.1111111111111111,-0.36,-0.35714285714285715,-0.3333333333333333,-0.4375,0.07692307692307693,-0.07692307692307693,0.35294117647058826,0.35135135135135137,-0.1
DWPP,0.425531914893617,0.4956521739130435,0.1267605633802817,-0.019867549668874173,0.16666666666666666,0.09333333333333334,0.25882352941176473,0.16363636363636364,0.25,0.24623115577889448,-0.40298507462686567,0.16494845360824742,0.18840579710144928,-0.08490566037735849,0.06451612903225806,0.12403100775193798,0.031007751937984496,0.12359550561797752,0.3668639053254438,0.19436619718309858,0.26287262872628725,-0.13766233766233765,0.14496314496314497,0.13043478260869565,-0.05185185185185185,0.06766917293233082,0.023255813953488372,0.2896825396825397,0.06177606177606178,0.2851985559566787,0.06584992343032159,0.13744075829383887,0.11811023622047244
FAD,0.3333333333333333,0.5,0.5714285714285714,0.2631578947368421,0.5,0.30434782608695654,-0.25925925925925924,0.09090909090909091,0.391304347826087,0.18181818181818182,-0.16666666666666666,-0.16666666666666666,0.14285714285714285,-0.42857142857142855,0.1875,0.15151515151515152,0.05555555555555555,0.3125,0.0967741935483871,0.4,0.5,0.024390243902439025,0.15,-0.024390243902439025,-0.05263157894736842,-0.07692307692307693,-0.23809523809523808,-0.2777777777777778,-0.02857142857142857,0.05555555555555555,-0.09090909090909091,-0.11627906976744186,-0.05
FGB,0.14285714285714285,0.2,0.2727272727272727,-0.2727272727272727,-0.047619047619047616,-0.05263157894736842,0.1111111111111111,0.7,-0.25,0.4117647058823529,-0.17647058823529413,0.0,-0.05263157894736842,-0.29411764705882354,-0.047619047619047616,0.36,0.037037037037037035,0.15384615384615385,0.07142857142857142,0.12,0.3684210526315789,0.18181818181818182,-0.047619047619047616,-0.15789473684210525,0.47368421052631576,0.16666666666666666,0.043478260869565216,-0.21739130434782608,0.05263157894736842,0.1724137931034483,-0.2857142857142857,-0.04,0.0
BICK,-0.09090909090909091,0.0,-0.2727272727272727,0.2,0.3333333333333333,-0.09090909090909091,-0.5,0.4,0.38461538461538464,0.5,0.375,0.0,0.2727272727272727,-0.07692307692307693,0.14285714285714285,0.8333333333333334,0.043478260869565216,0.09090909090909091,0.6153846153846154,0.06666666666666667,0.2,-0.037037037037037035,0.13333333333333333,-0.0625,-0.5172413793103449,-0.10344827586206896,-0.12,-0.5789473684210527,-0.1111111111111111,0.29411764705882354,0.2,-0.08333333333333333,-0.043478260869565216
FCT,0.15384615384615385,0.2222222222222222,-0.02702702702702703,-0.11764705882352941,0.03225806451612903,0.1,-0.037037037037037035,0.15789473684210525,-0.08108108108108109,0.36585365853658536,-0.10638297872340426,-0.10526315789473684,-0.1282051282051282,0.2558139534883721,-0.10526315789473684,-0.023255813953488372,-0.11627906976744186,0.2653061224489796,-0.21428571428571427,0.09803921568627451,-0.09433962264150944,-0.0967741935483871,0.01818181818181818,0.043478260869565216,0.09803921568627451,0.05084745762711865,0.030303030303030304,-0.0847457627118644,-0.09090909090909091,-0.22580645161290322,0.05084745762711865,0.058823529411764705,0.3191489361702128
QQEW,0.29411764705882354,0.3333333333333333,0.6818181818181818,-0.21568627450980393,0.21951219512195122,0.6,0.2459016393442623,0.10714285714285714,-0.20754716981132076,-0.14893617021276595,-0.15384615384615385,-0.5,-0.13043478260869565,0.20833333333333334,0.09803921568627451,0.26153846153846155,-0.20588235294117646,-0.13846153846153847,-0.23943661971830985,0.1111111111111111,0.015384615384615385,0.0410958904109589,0.18518518518518517,-0.022222222222222223,-0.02702702702702703,0.31868131868131866,-0.16666666666666666,0.1588785046728972,-0.07964601769911504,-0.11864406779661017,0.05511811023622047,-0.08270676691729323,0.14285714285714285
QTEC,-0.07692307692307693,0.6666666666666666,0.36,0.2631578947368421,0.3157894736842105,0.6,-0.0196078431372549,0.30434782608695654,-0.09433962264150944,0.0,-0.32,-0.3157894736842105,0.13043478260869565,0.7567567567567568,0.3617021276595745,0.308411214953271,-0.05357142857142857,0.008695652173913044,0.23404255319148937,0.1794871794871795,0.3,-0.3333333333333333,-0.022988505747126436,0.04046242774566474,0.058823529411764705,0.12631578947368421,-0.3014354066985646,0.06315789473684211,-0.08108108108108109,-0.07027027027027027,-0.07547169811320754,-0.02857142857142857,0.07
FMY,-0.17647058823529413,-0.15789473684210525,0.09090909090909091,0.058823529411764705,0.06666666666666667,-0.375,0.3333333333333333,-0.1,0.2631578947368421,-0.47368421052631576,0.2631578947368421,-0.15789473684210525,0.3333333333333333,-0.17647058823529413,0.0,-0.3333333333333333,-0.3333333333333333,0.2857142857142857,0.16666666666666666,0.125,0.058823529411764705,0.125,0.25,0.3333333333333333,-0.14285714285714285,0.3333333333333333,-0.14285714285714285,0.625,-0.14285714285714285,-0.1111111111111111,-0.2222222222222222,0.3333333333333333,-0.2857142857142857
FRI,-0.6326530612244898,0.02857142857142857,0.15,0.6666666666666666,0.02040816326530612,0.28,0.2962962962962963,-0.18518518518518517,-0.3181818181818182,0.15,0.13043478260869565,0.56,0.36507936507936506,-0.3770491803278688,-0.01818181818181818,-0.21428571428571427,-0.11538461538461539,-0.3191489361702128,-0.30434782608695654,-0.20833333333333334,0.023255813953488372,-0.18181818181818182,0.3181818181818182,0.4166666666666667,0.018867924528301886,0.3090909090909091,-0.2413793103448276,-0.37254901960784315,-0.1282051282051282,-0.08108108108108109,0.0,0.20930232558139536,0.6538461538461539
FVD,0.38461538461538464,0.4339622641509434,0.2727272727272727,0.21428571428571427,0.125,0.27586206896551724,0.4,0.011764705882352941,0.0,0.012987012987012988,0.5454545454545454,0.48514851485148514,0.509090909090909,0.28440366972477066,0.41732283464566927,0.3722627737226277,0.1347517730496454,0.4225352112676056,0.11827956989247312,-0.022988505747126436,0.09289617486338798,0.27472527472527475,0.31221719457013575,0.33043478260869563,0.4588235294117647,0.48363636363636364,0.17888563049853373,0.0189873417721519,-0.09634551495016612,0.13915857605177995,0.16201117318435754,0.15789473684210525,0.23030303030303031
FCG,-0.1111111111111111,-0.07692307692307693,0.12,0.3559322033898305,-0.26153846153846155,0.034482758620689655,-0.2631578947368421,0.12727272727272726,0.05454545454545454,0.034482758620689655,0.29411764705882354,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEX,0.3333333333333333,0.3617021276595745,0.37254901960784315,0.5757575757575758,0.5211267605633803,0.475,0.3695652173913043,0.011494252873563218,0.14583333333333334,0.050505050505050504,-0.308411214953271,-0.1134020618556701,-0.38,-0.0784313725490196,0.2037037037037037,0.06976744186046512,-0.19008264462809918,-0.1111111111111111,0.03875968992248062,-0.15,-0.08333333333333333,-0.078125,-0.015384615384615385,0.06349206349206349,-0.23728813559322035,-0.13821138211382114,-0.4557823129251701,-0.4603174603174603,-0.32727272727272727,-0.13513513513513514,-0.16535433070866143,-0.04065040650406504,-0.15966386554621848
CARZ,0.17543859649122806,0.3333333333333333,0.42105263157894735,0.39285714285714285,0.20224719101123595,0.19553072625698323,0.18,0.34328358208955223,-0.1111111111111111,0.07692307692307693,-0.08771929824561403,0.03286384976525822,0.027777777777777776,-0.18421052631578946,-0.17786561264822134,-0.1450980392156863,-0.10569105691056911,-0.031746031746031744,0.12131147540983607,0.15755627009646303,0.2375,-0.24705882352941178,0.08808290155440414,0.0741687979539642,-0.040214477211796246,0.005747126436781609,-0.24630541871921183,0.29245283018867924,-0.016018306636155607,0.26180257510729615,0.25874125874125875,0.28825622775800713,0.12014134275618374
FYX,0.3488372093023256,0.45454545454545453,0.3469387755102041,0.22807017543859648,0.19298245614035087,0.2698412698412698,0.5076923076923077,0.15254237288135594,0.10344827586206896,0.08196721311475409,-0.352112676056338,-0.28125,-0.13043478260869565,0.40625,0.28,0.14285714285714285,0.11428571428571428,0.05263157894736842,0.175,0.3333333333333333,0.2413793103448276,-0.05263157894736842,0.05154639175257732,0.07368421052631578,-0.047619047619047616,-0.15217391304347827,-0.48936170212765956,-0.27710843373493976,-0.2602739726027397,0.2289156626506024,0.1320754716981132,0.3211009174311927,0.047619047619047616
FHY,0.3333333333333333,-0.22580645161290322,-0.25,0.06666666666666667,-0.030303030303030304,-0.21428571428571427,-0.22580645161290322,0.2,0.08108108108108109,0.2222222222222222,0.02564102564102564,0.03225806451612903,0.07142857142857142,0.06666666666666667,-0.034482758620689655,-0.16666666666666666,-0.36,-0.030303030303030304,-0.030303030303030304,-0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNX,0.24,0.4,0.4716981132075472,0.3559322033898305,0.3548387096774194,0.19402985074626866,0.24242424242424243,0.31343283582089554,0.02857142857142857,-0.043478260869565216,-0.4430379746835443,-0.21052631578947367,-0.1,0.11688311688311688,0.3493975903614458,0.0,-0.07317073170731707,0.2619047619047619,0.1111111111111111,0.23809523809523808,0.14893617021276595,0.010309278350515464,0.22105263157894736,-0.010309278350515464,-0.17777777777777778,-0.010309278350515464,-0.4774774774774775,-0.2087912087912088,-0.39759036144578314,-0.012345679012345678,0.14814814814814814,0.4166666666666667,0.08928571428571429
FVL,-0.14285714285714285,0.42857142857142855,-0.14285714285714285,-0.125,0.058823529411764705,0.3,-0.1,0.0,0.0,0.18181818181818182,-0.2,-0.2222222222222222,0.125,-0.09090909090909091,0.17647058823529413,0.36363636363636365,0.2857142857142857,0.36363636363636365,-0.09090909090909091,-0.29411764705882354,0.25,0.42857142857142855,0.3333333333333333,-0.15789473684210525,-0.2631578947368421,-0.4444444444444444,0.14285714285714285,-0.058823529411764705,-0.3684210526315789,0.0,0.0,0.0,0.0
FTA,0.4,0.42857142857142855,0.5416666666666666,0.5555555555555556,0.3898305084745763,0.4461538461538462,0.19402985074626866,-0.06060606060606061,-0.027777777777777776,0.18840579710144928,-0.3333333333333333,0.10144927536231885,-0.2647058823529412,0.13043478260869565,0.18072289156626506,0.16853932584269662,-0.033707865168539325,0.08045977011494253,0.20408163265306123,0.1702127659574468,0.26732673267326734,-0.02,0.1568627450980392,0.2037037037037037,-0.14814814814814814,-0.06306306306306306,-0.376,-0.3584905660377358,0.1,0.11764705882352941,0.12903225806451613,0.12195121951219512,0.10909090909090909
FTC,0.3333333333333333,0.4074074074074074,0.41935483870967744,0.1111111111111111,0.391304347826087,0.46938775510204084,0.07407407407407407,0.37037037037037035,0.4576271186440678,0.30158730158730157,-0.1111111111111111,-0.0847457627118644,-0.06451612903225806,-0.1320754716981132,0.28125,0.15942028985507245,0.16923076923076924,0.1506849315068493,0.21428571428571427,0.43902439024390244,0.3829787234042553,0.3,0.08695652173913043,0.12244897959183673,0.1919191919191919,0.16071428571428573,-0.17073170731707318,-0.06666666666666667,-0.26956521739130435,-0.23577235772357724,-0.264,-0.13821138211382114,0.03076923076923077
FDD,0.1111111111111111,0.4444444444444444,0.7272727272727273,0.5862068965517241,-0.2413793103448276,0.35294117647058826,0.15,0.5121951219512195,-0.09090909090909091,-0.14285714285714285,0.024390243902439025,0.15789473684210525,0.2558139534883721,-0.022222222222222223,0.5319148936170213,0.6226415094339622,0.14814814814814814,0.28125,0.2463768115942029,-0.19402985074626866,-0.04477611940298507,-0.3611111111111111,-0.21739130434782608,-0.16666666666666666,-0.42857142857142855,-0.14754098360655737,-0.16666666666666666,-0.5666666666666667,-0.32,-0.25,-0.02040816326530612,0.3448275862068966,0.36666666666666664
FAN,0.30434782608695654,0.2,0.5384615384615384,0.6,0.0,-0.2,0.16666666666666666,0.48148148148148145,-0.18518518518518517,0.07142857142857142,0.07142857142857142,0.3125,0.16129032258064516,-0.1111111111111111,-0.06666666666666667,0.16129032258064516,0.5,0.10526315789473684,-0.3,0.0,0.15151515151515152,-0.35294117647058826,-0.14285714285714285,0.5172413793103449,0.14285714285714285,0.2,0.5555555555555556,0.12195121951219512,0.6363636363636364,0.6341463414634146,0.46153846153846156,0.17525773195876287,0.21739130434782608
FLM,-0.07692307692307693,-0.06666666666666667,0.1111111111111111,-0.2727272727272727,-0.07692307692307693,-0.23076923076923078,0.4,-0.2727272727272727,-0.07692307692307693,0.0,-0.14285714285714285,-0.4666666666666667,0.3333333333333333,0.25,-0.07692307692307693,0.2727272727272727,0.23076923076923078,-0.16666666666666666,0.0,-0.2,-0.45454545454545453,-0.2857142857142857,0.14285714285714285,-0.6,-0.6363636363636364,-0.3333333333333333,-0.5555555555555556,0.1111111111111111,-0.3333333333333333,0.1111111111111111,-0.5,-0.7142857142857143,0.0
FFR,0.08333333333333333,0.1,0.0,0.75,0.14285714285714285,0.14285714285714285,-0.12,0.047619047619047616,0.1111111111111111,0.2,0.2857142857142857,-0.1724137931034483,-0.3076923076923077,0.2,-0.037037037037037035,0.12,-0.28,0.3076923076923077,-0.391304347826087,-0.391304347826087,-0.3333333333333333,-0.4782608695652174,0.13043478260869565,0.0,0.2413793103448276,-0.034482758620689655,-0.047619047619047616,-0.391304347826087,0.0,-0.3684210526315789,0.375,-0.2631578947368421,0.36363636363636365
QABA,0.5,0.5,0.4,0.7,0.0,0.18181818181818182,-0.3,0.2,0.6666666666666666,0.6888888888888889,-0.21428571428571427,-0.24,-0.043478260869565216,0.4838709677419355,0.46835443037974683,0.16455696202531644,-0.18309859154929578,0.07692307692307693,-0.04918032786885246,0.6052631578947368,0.08860759493670886,-0.35714285714285715,-0.2727272727272727,-0.5806451612903226,-0.5384615384615384,-0.24528301886792453,-0.5510204081632653,-0.6585365853658537,-0.3076923076923077,0.40540540540540543,0.28888888888888886,0.16666666666666666,-0.23404255319148937
GRID,0.1111111111111111,0.0,-0.5,1.0,-0.1111111111111111,0.0,-0.7142857142857143,1.0,0.0,-0.1111111111111111,-0.5,-0.5,0.14285714285714285,0.5,0.42857142857142855,0.23076923076923078,0.5555555555555556,0.42857142857142855,0.375,0.25,0.14285714285714285,-0.2631578947368421,0.1,-0.4,-0.2857142857142857,0.6666666666666666,0.17647058823529413,0.3,0.42857142857142855,0.8918918918918919,0.8356164383561644,0.5824175824175825,0.56
